Step,Loss,Batch Size,Accuracy
2958,0.7764022,23,0.73913044
2959,0.9639638,23,0.4347826
2960,0.9402874,23,0.6956522
2961,1.0075823,23,0.65217394
2962,1.0677401,23,0.6956522
2963,0.8666853,23,0.73913044
2964,0.72990906,23,0.6956522
2965,0.6956443,23,0.8695652
2966,0.8837329,23,0.65217394
2967,1.2367793,23,0.5652174
2968,0.80253625,23,0.65217394
2969,1.1333038,24,0.5652174
2970,1.4113735,24,0.5416667
2971,0.8935854,24,0.6666667
2972,1.2902982,24,0.5416667
2973,0.8874774,24,0.625
2974,1.0674601,25,0.625
2975,1.1779093,25,0.56
2976,0.95105,25,0.64
2977,1.136959,25,0.6
2978,1.1069446,25,0.6
2979,0.7059855,25,0.72
2980,0.801184,25,0.72
2981,0.95163256,26,0.6
2982,1.2126887,26,0.5
2983,1.2440333,26,0.5
2984,0.46108118,26,0.84615386
2985,1.2431267,26,0.5769231
2986,1.2776177,26,0.46153846
2987,0.93449473,26,0.7307692
2988,1.4273158,26,0.5
2989,0.8561094,25,0.7692308
2990,0.7905407,25,0.64
2991,0.5930287,25,0.84
2992,0.74970937,25,0.72
2993,0.742273,26,0.72
2994,0.6019892,26,0.7692308
2995,0.7232748,26,0.84615386
2996,0.63931984,26,0.8076923
2997,1.4979268,27,0.3846154
2998,0.86534315,27,0.7407407
2999,0.65878004,27,0.8148148
3000,1.0193174,27,0.5555556
3001,0.81411755,28,0.5555556
3002,1.0565068,28,0.5714286
3003,1.3219606,30,0.5714286
3004,0.7638934,30,0.7
3005,1.1092213,30,0.46666667
3006,0.9716815,30,0.7
3007,0.73196954,30,0.73333335
3008,1.0653386,31,0.56666666
3009,1.2785227,30,0.58064514
3010,0.6963904,31,0.8
3011,0.663423,31,0.7419355
3012,0.85566366,30,0.6451613
3013,1.092266,31,0.6333333
3014,0.9658062,30,0.6451613
3015,1.1075025,30,0.56666666
3016,0.73355687,31,0.73333335
3017,0.87603295,31,0.7096774
3018,0.91235226,31,0.6451613
3019,1.2671201,30,0.5483871
3020,1.0524344,30,0.56666666
3021,0.5656827,31,0.8333333
3022,0.9119485,30,0.61290324
3023,0.86169094,31,0.7
3024,1.1345048,31,0.58064514
3025,1.1268983,31,0.6451613
3026,0.8674303,31,0.7096774
3027,0.8146821,30,0.8064516
3028,0.91564935,30,0.7
3029,0.8305093,30,0.76666665
3030,0.86662006,30,0.7
3031,0.9544499,31,0.6666667
3032,1.1658508,31,0.6451613
3033,1.1997656,31,0.516129
3034,0.9221723,32,0.61290324
3035,0.7473833,32,0.71875
3036,0.8288594,32,0.71875
3037,0.7396623,32,0.75
3038,0.861532,32,0.71875
3039,0.6171472,32,0.78125
3040,1.1510975,32,0.625
3041,0.80292934,32,0.59375
3042,0.91871417,32,0.625
3043,1.1141702,32,0.5
3044,0.8475954,32,0.78125
3045,1.1669278,32,0.65625
3046,1.1259115,32,0.5
3047,1.097838,32,0.5625
3048,0.7453441,32,0.625
3049,0.9925648,32,0.71875
3050,1.185337,31,0.65625
3051,1.3869678,31,0.516129
3052,0.8507927,31,0.7419355
3053,0.7074666,31,0.7419355
3054,0.7628319,31,0.7096774
3055,0.8552357,31,0.61290324
3056,0.8578481,31,0.67741936
3057,0.96059936,31,0.7096774
3058,0.64123076,31,0.8064516
3059,1.1479311,31,0.5483871
3060,0.78830796,32,0.7096774
3061,1.113548,32,0.53125
3062,1.137873,33,0.625
3063,0.85919976,32,0.6363636
3064,1.1786412,32,0.59375
3065,0.89342755,32,0.625
3066,0.86089396,32,0.78125
3067,1.4950922,32,0.46875
3068,1.0470362,32,0.65625
3069,0.8467614,32,0.65625
3070,0.92113155,32,0.71875
3071,1.2599821,32,0.46875
3072,0.94969773,32,0.625
3073,0.8820958,33,0.59375
3074,0.6745761,33,0.8181818
3075,0.73047876,33,0.6969697
3076,0.95503634,33,0.6363636
3077,1.2283437,33,0.57575756
3078,1.358077,34,0.4848485
3079,0.81183046,33,0.6764706
3080,1.0128123,33,0.75757575
3081,1.0173635,33,0.6060606
3082,0.8429988,33,0.6666667
3083,1.1241753,34,0.6363636
3084,0.6577824,35,0.7352941
3085,0.6808305,35,0.74285716
3086,0.86190325,35,0.74285716
3087,0.74462897,35,0.6857143
3088,0.98276365,35,0.6571429
3089,0.84767574,34,0.7714286
3090,1.2022163,34,0.5882353
3091,1.3283105,34,0.47058824
3092,1.087839,33,0.5882353
3093,1.0810192,33,0.6666667
3094,0.99640274,33,0.6666667
3095,0.8435085,32,0.6969697
3096,0.591149,32,0.8125
3097,0.85246193,32,0.71875
3098,0.9509854,33,0.65625
3099,1.315718,32,0.5151515
3100,0.9742341,32,0.65625
3101,1.0486283,32,0.59375
3102,0.807234,32,0.78125
3103,0.9571724,32,0.65625
3104,1.038301,32,0.75
3105,0.6944455,31,0.71875
3106,0.6830067,32,0.7419355
3107,1.0554857,32,0.6875
3108,0.91706187,32,0.65625
3109,0.73255503,32,0.71875
3110,1.3444557,32,0.5625
3111,0.76614225,31,0.6875
3112,0.98481256,32,0.7741935
3113,1.103821,32,0.59375
3114,0.7785192,32,0.78125
3115,0.9769735,32,0.59375
3116,1.1746856,32,0.59375
3117,1.0250467,32,0.71875
3118,1.0443369,33,0.59375
3119,1.0666541,33,0.57575756
3120,0.8158235,33,0.6969697
3121,1.1949103,33,0.54545456
3122,0.9843714,33,0.6060606
3123,0.88244605,33,0.75757575
3124,0.9958896,33,0.57575756
3125,0.6726989,33,0.75757575
3126,0.98060644,33,0.6060606
3127,0.7425994,33,0.72727275
3128,0.8100505,33,0.6060606
3129,0.9099298,33,0.6969697
3130,0.9426122,34,0.75757575
3131,1.2011293,34,0.5294118
3132,0.6294994,34,0.7647059
3133,1.1503224,35,0.64705884
3134,0.8141978,35,0.6857143
3135,1.1309493,35,0.54285717
3136,0.9100027,35,0.6571429
3137,0.95591974,36,0.6
3138,0.9869206,36,0.7222222
3139,0.9406855,36,0.6944444
3140,1.0348092,35,0.5833333
3141,0.95921487,35,0.6571429
3142,0.8325093,35,0.6571429
3143,0.844793,35,0.6857143
3144,0.6040314,35,0.7714286
3145,1.1487776,35,0.5714286
3146,1.0323312,35,0.6
3147,0.8500503,35,0.6571429
3148,0.82482874,36,0.6857143
3149,0.78181005,35,0.7222222
3150,0.7238463,35,0.82857144
3151,0.65802777,35,0.74285716
3152,0.42833057,35,0.85714287
3153,0.85516053,35,0.71428573
3154,0.8274992,36,0.62857145
3155,0.62905824,36,0.7222222
3156,0.66318655,36,0.8333333
3157,0.6376773,36,0.7222222
3158,0.92809826,37,0.75
3159,0.82436764,37,0.6756757
3160,0.91196924,37,0.6486486
3161,0.85418373,37,0.6486486
3162,0.6182617,38,0.8378378
3163,0.83075035,38,0.68421054
3164,0.95470446,38,0.6315789
3165,0.5969727,38,0.81578946
3166,0.88304883,38,0.6315789
3167,0.81590915,38,0.7105263
3168,1.0125456,39,0.65789473
3169,0.98705477,39,0.5897436
3170,0.70990056,39,0.6923077
3171,0.90124553,40,0.7692308
3172,0.8636613,40,0.7
3173,1.111324,39,0.6
3174,0.98560655,39,0.6666667
3175,0.6716467,39,0.7948718
3176,0.64344645,39,0.7692308
3177,1.1111828,41,0.61538464
3178,0.938088,41,0.68292683
3179,0.61339897,40,0.7804878
3180,1.1973908,41,0.65
3181,0.91672283,41,0.58536583
3182,0.99043626,41,0.6585366
3183,0.66584295,41,0.75609756
3184,0.7131389,41,0.70731705
3185,1.1227496,42,0.63414633
3186,0.8878196,41,0.61904764
3187,0.71989113,41,0.68292683
3188,0.84659564,41,0.68292683
3189,0.74563944,41,0.6585366
3190,0.63901454,40,0.8292683
3191,1.2994963,40,0.5
3192,0.9642008,40,0.575
3193,0.6430472,40,0.725
3194,1.1495539,40,0.675
3195,1.0446298,40,0.6
3196,1.0946229,40,0.575
3197,0.823403,40,0.7
3198,0.74522513,40,0.7
3199,0.9962963,40,0.675
3200,0.8953935,40,0.7
3201,0.9945587,40,0.725
3202,0.8114893,41,0.675
3203,1.2891996,41,0.6097561
3204,1.174485,41,0.5365854
3205,0.995568,40,0.68292683
3206,0.83881557,40,0.625
3207,0.89189255,40,0.65
3208,0.64297885,40,0.775
3209,1.1861897,39,0.65
3210,1.0596782,40,0.61538464
3211,0.71793544,39,0.725
3212,0.5641331,40,0.82051283
3213,0.5937017,39,0.8
3214,0.8412311,40,0.6923077
3215,0.6065523,39,0.825
3216,0.82221496,40,0.64102566
3217,0.80886096,39,0.725
3218,0.6550333,40,0.71794873
3219,0.72247756,40,0.7
3220,1.0865042,40,0.625
3221,1.0345039,41,0.675
3222,0.63179696,40,0.7804878
3223,0.680886,40,0.775
3224,0.9356365,40,0.65
3225,0.643336,40,0.725
3226,0.7267208,40,0.725
3227,0.71329385,41,0.675
3228,0.6009079,41,0.75609756
3229,0.7451492,41,0.73170733
3230,0.76027924,41,0.70731705
3231,0.887555,42,0.6585366
3232,0.73896134,41,0.7619048
3233,0.8030691,42,0.6097561
3234,1.0044074,43,0.61904764
3235,1.1106982,43,0.7209302
3236,0.55413663,43,0.8604651
3237,1.2455801,42,0.5813953
3238,1.0569502,43,0.5714286
3239,0.6998995,43,0.74418604
3240,0.99247015,44,0.6976744
3241,0.87623155,45,0.70454544
3242,1.0490066,45,0.6666667
3243,1.1740997,45,0.64444447
3244,1.075922,45,0.6888889
3245,1.0049062,45,0.62222224
3246,1.3392004,44,0.4888889
3247,1.171544,44,0.54545456
3248,0.7709061,44,0.70454544
3249,1.4246219,43,0.54545456
3250,1.2266265,43,0.60465115
3251,0.7375467,43,0.74418604
3252,0.8685345,43,0.7209302
3253,0.8125321,44,0.6976744
3254,1.0038608,44,0.59090906
3255,1.1955369,44,0.6136364
3256,1.0162457,44,0.5681818
3257,1.0856103,43,0.72727275
3258,1.0092998,43,0.6511628
3259,1.2454035,44,0.55813956
3260,1.0155362,43,0.65909094
3261,1.1665633,43,0.5813953
3262,0.9427979,43,0.60465115
3263,1.202044,43,0.60465115
3264,0.7447722,42,0.76744187
3265,1.0767165,42,0.6666667
3266,0.80706733,42,0.71428573
3267,1.2808204,41,0.47619048
3268,0.869101,41,0.70731705
3269,0.9645666,42,0.6585366
3270,1.059188,42,0.64285713
3271,1.2286258,42,0.52380955
3272,1.1416667,41,0.5714286
3273,1.0588464,41,0.58536583
3274,0.9847495,40,0.63414633
3275,1.2748785,40,0.675
3276,0.8011284,40,0.775
3277,1.2771057,40,0.6
3278,1.244993,40,0.625
3279,1.0496562,39,0.65
3280,0.93643326,39,0.64102566
3281,0.76936674,39,0.7948718
3282,1.0310949,39,0.61538464
3283,1.0148181,39,0.64102566
3284,0.9502164,39,0.5641026
3285,1.3790777,39,0.4871795
3286,1.0757301,39,0.5897436
3287,1.1483839,38,0.5641026
3288,0.91848034,38,0.7368421
3289,1.1389211,38,0.5
3290,1.0149965,38,0.65789473
3291,0.8452845,37,0.65789473
3292,0.7733998,37,0.7567568
3293,0.86937827,36,0.7567568
3294,1.1221404,36,0.6111111
3295,0.6844028,37,0.75
3296,0.952866,36,0.6486486
3297,1.2927761,37,0.5277778
3298,1.1261954,37,0.5675676
3299,0.9149263,36,0.7297297
3300,0.99258083,36,0.5555556
3301,1.4824501,37,0.4722222
3302,1.2310514,36,0.5945946
3303,0.9528322,35,0.7222222
3304,1.3686469,35,0.62857145
3305,1.2061969,35,0.54285717
3306,0.7939355,35,0.6571429
3307,0.8686617,35,0.6857143
3308,1.0704024,35,0.6
3309,0.9601581,35,0.6
3310,1.0565149,35,0.6857143
3311,1.1029478,35,0.71428573
3312,1.0017598,35,0.62857145
3313,0.90377027,35,0.6571429
3314,1.3076384,35,0.42857143
3315,1.008671,35,0.62857145
3316,1.2802211,34,0.6
3317,1.1696802,34,0.61764705
3318,1.3309464,34,0.47058824
3319,0.923474,34,0.64705884
3320,0.90059143,34,0.7647059
3321,1.1222515,34,0.5588235
3322,0.86973464,34,0.7352941
3323,1.1710062,33,0.64705884
3324,1.0241196,33,0.57575756
3325,1.1233965,33,0.57575756
3326,0.9526171,33,0.6969697
3327,1.2349026,33,0.6969697
3328,0.7936903,33,0.7878788
3329,0.88807905,33,0.75757575
3330,1.3186506,33,0.57575756
3331,0.7667638,33,0.7878788
3332,1.1968048,33,0.5151515
3333,1.2277646,33,0.57575756
3334,1.085498,33,0.57575756
3335,0.9393598,32,0.6363636
3336,0.57312566,32,0.84375
3337,1.328511,33,0.5
3338,1.1711903,33,0.5151515
3339,1.041398,34,0.6969697
3340,0.97964287,34,0.64705884
3341,0.75898325,34,0.61764705
3342,1.236291,34,0.64705884
3343,0.94553983,34,0.6764706
3344,0.8166715,35,0.7058824
3345,0.92981297,35,0.6857143
3346,0.9891279,35,0.74285716
3347,1.1995685,35,0.5714286
3348,1.0472816,35,0.62857145
3349,1.0587664,34,0.62857145
3350,0.94444704,34,0.6764706
3351,0.99060196,34,0.64705884
3352,1.1383481,35,0.5882353
3353,0.78520346,34,0.74285716
3354,0.824362,35,0.7058824
3355,0.7932094,35,0.7714286
3356,0.8651382,35,0.71428573
3357,1.0399626,35,0.6857143
3358,0.7981761,35,0.6857143
3359,1.0674254,35,0.71428573
3360,1.2007759,35,0.71428573
3361,1.0601745,35,0.62857145
3362,0.7030563,36,0.71428573
3363,1.1127192,36,0.6111111
3364,0.77211535,36,0.6666667
3365,1.0654199,35,0.6666667
3366,0.89960057,35,0.6857143
3367,1.0130744,35,0.6571429
3368,0.82423127,35,0.74285716
3369,0.5645472,35,0.85714287
3370,1.3636795,34,0.6
3371,1.1825461,34,0.6764706
3372,1.1377822,36,0.44117647
3373,1.3306528,36,0.5277778
3374,1.182836,35,0.6111111
3375,1.0108064,35,0.6571429
3376,0.80740637,35,0.62857145
3377,0.87742746,35,0.71428573
3378,0.850467,36,0.7714286
3379,0.6998629,36,0.75
3380,1.0307636,37,0.6944444
3381,0.95846176,37,0.6216216
3382,1.4655033,38,0.4864865
3383,1.0279949,37,0.6052632
3384,1.3696111,37,0.5675676
3385,0.85074276,37,0.7297297
3386,0.9416384,37,0.7297297
3387,0.9295122,37,0.7297297
3388,0.89957273,38,0.7027027
3389,0.9902018,38,0.6052632
3390,0.96035576,38,0.7368421
3391,1.2379001,39,0.6052632
3392,1.1856884,39,0.5897436
3393,0.8655037,38,0.7692308
3394,0.93095046,38,0.65789473
3395,1.0562102,38,0.68421054
3396,0.98086506,37,0.7368421
3397,1.0786073,37,0.4864865
3398,1.2336237,37,0.5945946
3399,0.74799484,36,0.8648649
3400,0.85250866,36,0.7222222
3401,0.9549315,36,0.7222222
3402,1.1135634,37,0.5
3403,0.9233353,37,0.7027027
3404,1.0056455,37,0.6756757
3405,0.78423876,37,0.7297297
3406,0.8924078,37,0.7567568
3407,0.8425505,37,0.7027027
3408,1.0520108,37,0.5945946
3409,0.63330483,37,0.7297297
3410,0.73125654,37,0.7567568
3411,1.0968189,38,0.5675676
3412,0.83679754,38,0.68421054
3413,0.75620157,38,0.7105263
3414,1.0015223,38,0.68421054
3415,1.1373667,38,0.6315789
3416,1.0749954,38,0.6052632
3417,0.8179132,38,0.68421054
3418,0.8964572,38,0.7105263
3419,1.2679363,38,0.5
3420,0.6961827,38,0.7368421
3421,1.2443246,38,0.57894737
3422,0.9080334,38,0.65789473
3423,0.9110452,37,0.68421054
3424,1.1340686,37,0.6486486
3425,1.0880672,37,0.6486486
3426,1.1466762,37,0.6756757
3427,0.90434134,37,0.6486486
3428,1.0674556,37,0.5945946
3429,1.2805156,38,0.5945946
3430,1.9746804,38,0.5263158
3431,0.8727947,38,0.68421054
3432,1.2660942,38,0.57894737
3433,1.2667997,37,0.6052632
3434,0.97427946,37,0.6216216
3435,0.9880908,37,0.6486486
3436,0.9474879,37,0.6216216
3437,1.1300595,36,0.6216216
3438,0.9879603,36,0.6944444
3439,0.9085138,35,0.6666667
3440,0.8485855,35,0.71428573
3441,0.7052037,35,0.74285716
3442,1.1646191,35,0.54285717
3443,0.9505364,35,0.62857145
3444,0.8146712,35,0.7714286
3445,0.8050904,35,0.8
3446,1.0387732,35,0.5714286
3447,1.0432314,35,0.71428573
3448,0.9732363,35,0.54285717
3449,0.80937076,36,0.62857145
3450,1.0409673,35,0.6388889
3451,0.74221355,36,0.74285716
3452,0.9721868,35,0.6944444
3453,1.2415935,35,0.6
3454,0.8127967,36,0.71428573
3455,0.90448284,35,0.6666667
3456,1.5253674,35,0.5714286
3457,0.77185655,35,0.6857143
3458,1.1447334,35,0.62857145
3459,1.0004689,36,0.62857145
3460,0.98192096,36,0.5833333
3461,1.0551524,36,0.6666667
3462,1.282075,36,0.6111111
3463,1.0391788,37,0.6388889
3464,0.653095,37,0.7567568
3465,0.810486,36,0.7297297
3466,0.5820736,37,0.8611111
3467,1.1462718,37,0.6486486
3468,1.264842,37,0.5675676
3469,0.73191273,36,0.7027027
3470,0.7597625,36,0.6666667
3471,1.471876,36,0.6111111
3472,0.7844135,35,0.75
3473,1.3900445,35,0.5714286
3474,0.99655676,35,0.6857143
3475,1.489268,35,0.62857145
3476,0.95109713,35,0.74285716
3477,0.8760598,34,0.74285716
3478,0.9701509,34,0.64705884
3479,0.9868303,35,0.6764706
3480,1.0153314,35,0.6857143
3481,0.8013866,35,0.71428573
3482,0.8164167,35,0.74285716
3483,1.0527529,35,0.62857145
3484,0.7301186,35,0.7714286
3485,0.9718061,36,0.71428573
3486,0.7240972,36,0.8055556
3487,0.8866394,36,0.6666667
3488,0.8832375,37,0.6666667
3489,1.5973157,38,0.5405405
3490,1.1693283,38,0.7105263
3491,1.1851722,39,0.65789473
3492,0.85302263,38,0.71794873
3493,1.0339365,39,0.65789473
3494,0.9859332,39,0.61538464
3495,1.0403576,39,0.6666667
3496,0.7988294,38,0.6923077
3497,0.9900011,39,0.65789473
3498,0.7793034,39,0.7692308
3499,1.15561,39,0.61538464
3500,0.81238896,38,0.64102566
3501,1.1415046,38,0.57894737
3502,0.88051736,38,0.7368421
3503,1.1249079,38,0.5263158
3504,0.9511496,37,0.65789473
3505,1.1435611,37,0.6216216
3506,1.108266,38,0.6756757
3507,0.69687885,38,0.7105263
3508,1.0840513,40,0.6052632
3509,0.77603424,40,0.7
3510,1.1896603,40,0.6
3511,0.9003545,40,0.675
3512,0.6527737,39,0.8
3513,0.7680122,40,0.71794873
3514,1.29973,40,0.55
3515,1.2636565,39,0.55
3516,0.8640839,40,0.61538464
3517,1.048248,39,0.7
3518,0.7211122,39,0.64102566
3519,0.976219,38,0.6666667
3520,1.1356572,39,0.68421054
3521,0.8266333,39,0.6923077
3522,1.2779185,39,0.5641026
3523,1.2177142,38,0.5897436
3524,0.9767405,38,0.65789473
3525,1.1453809,38,0.6315789
3526,1.3005602,38,0.5
3527,0.8430217,38,0.7368421
3528,0.98469,38,0.65789473
3529,1.3111756,37,0.57894737
3530,0.821105,37,0.6216216
3531,1.145725,37,0.5945946
3532,1.272431,37,0.45945945
3533,0.9541791,37,0.7027027
3534,1.0377434,36,0.5945946
3535,1.3805647,36,0.5
3536,0.9525986,36,0.7222222
3537,1.0763032,36,0.6111111
3538,1.0533955,36,0.6944444
3539,0.78953403,36,0.7222222
3540,1.0002822,36,0.6666667
3541,1.2157065,35,0.5833333
3542,1.0939307,36,0.5714286
3543,0.89512515,36,0.75
3544,0.918716,36,0.75
3545,1.1316688,36,0.6666667
3546,0.7864718,36,0.75
3547,1.2738317,36,0.5833333
3548,1.0601865,35,0.6111111
3549,1.5026256,35,0.45714286
3550,1.253805,35,0.51428574
3551,1.1071751,35,0.6571429
3552,1.0172956,35,0.62857145
3553,1.0565884,35,0.6857143
3554,1.4903233,35,0.45714286
3555,1.3491114,34,0.5714286
3556,0.9842094,34,0.64705884
3557,1.2326328,34,0.5294118
3558,1.3092397,34,0.47058824
3559,1.0115309,34,0.64705884
3560,1.0247362,33,0.6764706
3561,0.8426956,33,0.72727275
3562,1.230307,33,0.6363636
3563,0.89704615,32,0.6363636
3564,0.9941919,32,0.625
3565,0.7323927,32,0.78125
3566,0.9540944,32,0.65625
3567,1.2182577,32,0.59375
3568,0.87675357,32,0.71875
3569,1.1564559,32,0.625
3570,1.3353474,31,0.5625
3571,0.90673494,31,0.67741936
3572,0.83555895,31,0.7096774
3573,1.2695146,32,0.58064514
3574,1.0083805,31,0.625
3575,1.3621931,32,0.516129
3576,1.1110471,32,0.6875
3577,0.9357823,32,0.65625
3578,1.4848436,32,0.5625
3579,0.9906417,32,0.75
3580,1.1555932,32,0.71875
3581,1.3943243,32,0.53125
3582,0.80921686,32,0.78125
3583,0.8406328,32,0.6875
3584,1.186946,32,0.65625
3585,1.2381767,32,0.46875
3586,1.0771322,32,0.65625
3587,0.9242281,32,0.65625
3588,0.86104965,32,0.71875
3589,0.78257036,32,0.75
3590,0.8859752,32,0.75
3591,0.92416674,32,0.59375
3592,1.1457732,32,0.6875
3593,1.2450197,33,0.59375
3594,0.7649885,33,0.7878788
3595,1.3135234,34,0.54545456
3596,0.9839157,34,0.64705884
3597,1.1353099,34,0.5
3598,1.2979481,34,0.5882353
3599,1.1825633,34,0.61764705
3600,1.5187774,34,0.5294118
3601,1.0397807,34,0.64705884
3602,1.0403078,34,0.7058824
3603,1.170424,33,0.5882353
3604,1.1992613,33,0.6060606
3605,1.2193755,33,0.5151515
3606,0.77179986,33,0.72727275
3607,1.0990279,33,0.6666667
3608,0.9244039,33,0.6363636
3609,1.223465,33,0.57575756
3610,1.1603765,33,0.54545456
3611,1.1991196,33,0.6363636
3612,1.1576765,33,0.6060606
3613,1.3795085,32,0.54545456
3614,1.202225,32,0.625
3615,0.965083,33,0.625
3616,1.0988941,32,0.54545456
3617,1.1557623,32,0.59375
3618,1.0260909,31,0.6875
3619,1.3770717,31,0.516129
3620,0.6715725,31,0.7741935
3621,0.5193202,31,0.9032258
3622,1.1545131,32,0.58064514
3623,0.9645217,32,0.71875
3624,1.2192625,32,0.5
3625,1.1323583,32,0.59375
3626,0.90557075,32,0.59375
3627,1.4244814,32,0.53125
3628,1.3925881,33,0.59375
3629,0.80943924,32,0.75757575
3630,1.0511898,33,0.6875
3631,0.93578666,32,0.72727275
3632,1.1963348,33,0.625
3633,0.7590329,33,0.72727275
3634,0.97159785,32,0.54545456
3635,1.1056771,33,0.625
3636,1.0073061,33,0.6060606
3637,1.0550542,33,0.6060606
3638,1.3669224,33,0.5151515
3639,0.7679283,33,0.6666667
3640,1.0742298,33,0.57575756
3641,1.0417677,33,0.54545456
3642,1.009747,33,0.6969697
3643,0.72992736,33,0.8181818
3644,1.4215953,33,0.4848485
3645,1.2258009,33,0.5151515
3646,0.88870615,33,0.72727275
3647,0.9444076,33,0.75757575
3648,0.9511788,33,0.6969697
3649,0.7857218,33,0.75757575
3650,1.1464422,34,0.6363636
3651,1.2441499,34,0.5588235
3652,0.90837985,35,0.61764705
3653,1.2307924,35,0.5714286
3654,0.9731415,35,0.6571429
3655,1.2725278,35,0.6571429
3656,1.561945,35,0.5714286
3657,1.1699041,34,0.5714286
3658,0.83953255,34,0.6764706
3659,1.4293885,34,0.5294118
3660,1.2511599,33,0.5588235
3661,1.1062299,33,0.6363636
3662,1.2450576,33,0.5151515
3663,1.3256919,33,0.6363636
3664,1.485494,32,0.3939394
3665,1.0596243,32,0.59375
3666,1.1179843,32,0.6875
3667,1.0717309,32,0.59375
3668,1.4039268,32,0.5625
3669,0.80022043,32,0.75
3670,1.122438,31,0.53125
3671,1.0688124,31,0.7419355
3672,1.2986298,31,0.48387095
3673,1.4648306,31,0.38709676
3674,1.2327642,31,0.58064514
3675,0.86644995,31,0.7419355
3676,0.9777704,31,0.67741936
3677,1.0736347,31,0.516129
3678,0.83794755,31,0.7419355
3679,0.9488853,31,0.7096774
3680,1.2171038,31,0.5483871
3681,1.0676435,31,0.61290324
3682,1.0968766,31,0.61290324
3683,0.9556523,31,0.7096774
3684,1.0516813,31,0.7096774
3685,0.92975223,31,0.7419355
3686,0.9043877,31,0.67741936
3687,1.2738105,31,0.5483871
3688,1.0521516,31,0.67741936
3689,0.7495084,31,0.7419355
3690,0.74152064,31,0.8064516
3691,1.3900703,31,0.61290324
3692,0.9522035,31,0.67741936
3693,1.1686504,31,0.48387095
3694,1.0582503,31,0.61290324
3695,1.1306533,31,0.7419355
3696,0.9725548,31,0.7096774
3697,0.5551482,31,0.87096775
3698,1.0516995,31,0.61290324
3699,0.8891301,31,0.7096774
3700,1.2503172,32,0.58064514
3701,1.141866,32,0.59375
3702,1.097795,32,0.65625
3703,1.2290145,32,0.625
3704,0.77014446,32,0.65625
3705,0.93952364,32,0.65625
3706,1.1722937,31,0.5625
3707,1.0390391,31,0.61290324
3708,1.0022935,31,0.7096774
3709,1.0731322,31,0.6451613
3710,0.9860484,31,0.61290324
